"meterid","sitename","simscode","utility","readingtime","readingvalue","readingunits","year","month","day"
"246216","Ohio Stadium","082","ELECTRICITY","2024-09-02T02:00:00","33.34804133260933","kWh","2024","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-02T03:00:00","45.6555338315821","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-02T03:00:00","13.350135403498617","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-02T03:00:00","142.2315893269237","kWh","2024","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-02T03:00:00","17.84986388796009","kWh","2024","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-02T03:00:00","41.68904861336729","kWh","2024","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2024-09-02T03:00:00","33.599629167127425","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-02T03:00:00","59.70041666592782","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-02T03:00:00","22.25037499999938","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-02T03:00:00","0.0","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-02T03:00:00","69.42383168889985","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-02T04:00:00","23.648255889538362","kWh","2024","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2024-09-02T04:00:00","33.19540227934408","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-02T04:00:00","13.743232057472149","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-02T04:00:00","59.99741421851019","kWh","2024","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-02T04:00:00","17.341951220820967","kWh","2024","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-02T04:00:00","41.494939565014406","kWh","2024","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-02T04:00:00","46.08222483364089","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-02T04:00:00","0.0","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-02T04:00:00","70.19840723870942","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-02T04:00:00","134.66670796765015","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-02T05:00:00","135.55684735978178","kWh","2024","09","02"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-02T05:00:00","38.70034235644852","kWh","2024","09","02"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-02T05:00:00","17.175992527072474","kWh","2024","09","02"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-02T05:00:00","22.39482500001943","kWh","2024","09","02"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-02T05:00:00","45.395314221203634","kWh","2024","09","02"
